simulation_id;final_value;return_%
555;106718.7157234491;6.718715723449102
556;118548.0807558134;18.548080755813395
557;135629.41020394777;35.62941020394778
558;100306.8375107129;0.3068375107128959
559;92485.75888923001;-7.514241110769988
560;124477.52575060171;24.477525750601707
561;140970.13833508693;40.97013833508693
562;118703.43791091893;18.703437910918932
563;146057.50721426692;46.05750721426693
564;138427.15115834898;38.42715115834898
565;93803.5067649146;-6.1964932350854065
566;77920.16314878986;-22.079836851210143
567;74545.83021563012;-25.454169784369878
568;58808.226292189305;-41.1917737078107
569;118125.14317615745;18.125143176157447
570;114587.98971842899;14.587989718428988
571;148242.77932737165;48.24277932737166
572;81025.7171259493;-18.974282874050697
573;107921.42829184099;7.921428291840988
574;135655.23157537327;35.65523157537327
575;98803.2752426497;-1.1967247573502973
576;145224.1165266281;45.22411652662809
577;143960.76306951296;43.960763069512964
578;87457.61824052298;-12.542381759477022
579;79299.9394353057;-20.7000605646943
580;100848.15258249125;0.8481525824912532
581;96838.09877839538;-3.161901221604625
582;113103.47091432058;13.103470914320583
583;79482.79686096657;-20.51720313903343
584;139151.79386783086;39.15179386783086
585;120567.51834248498;20.567518342484984
586;113204.47032238248;13.204470322382475
587;53768.1827083392;-46.2318172916608
588;122476.36743354326;22.47636743354326
589;109955.11854806916;9.955118548069164
590;180235.53480182766;80.23553480182765
591;90889.70894913445;-9.110291050865547
592;64328.79262398534;-35.67120737601466
593;86752.72515527667;-13.24727484472333
594;100053.92317227757;0.053923172277573025
595;81943.68304349494;-18.056316956505064
596;129647.07546063678;29.647075460636785
597;120333.03699851077;20.333036998510767
598;140497.1888979035;40.49718889790351
599;88006.27779793704;-11.993722202062957
600;142452.5707517553;42.45257075175529
601;170145.04902698446;70.14504902698447
602;112465.98509846788;12.465985098467877
603;91824.01677643954;-8.175983223560456
604;107698.78470641834;7.698784706418345
605;130289.2187155886;30.289218715588607
606;89220.72710942932;-10.779272890570676
607;106767.77124353954;6.767771243539538
608;126064.6536478846;26.064653647884594
609;109581.50715854454;9.58150715854454
610;132798.43839966677;32.79843839966677
611;126880.0950526633;26.880095052663293
612;89135.13680293222;-10.86486319706778
613;94551.43784158857;-5.448562158411427
614;135678.37233781719;35.67837233781719
615;188332.34795300534;88.33234795300534
616;148023.43716388135;48.02343716388135
617;91997.30568222089;-8.00269431777911
618;93617.81230802191;-6.382187691978092
619;157900.04370738365;57.90004370738365
620;84494.04388841732;-15.50595611158268
621;74730.93459180425;-25.269065408195747
622;136684.07910188037;36.68407910188037
623;118756.5080340601;18.756508034060097
624;93946.66899052948;-6.053331009470523
625;121748.2463526856;21.7482463526856
626;119326.95890255303;19.32695890255303
627;161921.27346754647;61.92127346754648
628;130819.76852867195;30.819768528671947
629;110050.09475593118;10.050094755931175
630;87229.39777625768;-12.770602223742317
631;111430.47963266357;11.43047963266357
632;81769.3227946783;-18.230677205321697
633;69880.85537198573;-30.119144628014272
634;168339.77033882972;68.33977033882972
635;65844.13426339351;-34.155865736606486
636;136467.1366274097;36.467136627409694
637;162491.30921793648;62.491309217936475
638;183926.82142767395;83.92682142767394
639;119587.21654460902;19.58721654460902
640;100978.11683937961;0.9781168393796107
641;99351.47065576153;-0.6485293442384717
642;99210.97000562894;-0.7890299943710561
643;118145.65918614976;18.145659186149757
644;117957.72324056864;17.957723240568637
645;136217.27144465334;36.217271444653335
646;151348.75348272664;51.348753482726636
647;112884.22558491993;12.884225584919928
648;91210.77478913053;-8.789225210869468
649;47331.94922937814;-52.66805077062187
650;81770.96159650158;-18.229038403498414
651;94679.09612231705;-5.320903877682954
652;89289.10164714206;-10.71089835285794
653;113039.04301288312;13.039043012883123
654;98568.36620521649;-1.4316337947835127
655;182866.705523223;82.866705523223
656;117708.61169479205;17.708611694792054
657;113801.84852223187;13.801848522231872
658;193527.85403342696;93.52785403342696
659;171544.61292663007;71.54461292663007
660;159280.1832654525;59.2801832654525
661;55809.71644739578;-44.19028355260422
662;101636.08581620395;1.6360858162039513
663;109955.47510873487;9.955475108734872
664;114338.38655200228;14.33838655200228
665;138349.17871548384;38.34917871548384
666;98327.76394236514;-1.6722360576348583
667;117007.46456462676;17.00746456462676
668;108740.56631912758;8.740566319127582
669;95603.56421742507;-4.396435782574932
670;90310.34882967731;-9.689651170322685
671;108004.50832060269;8.00450832060269
672;108264.15578032265;8.264155780322646
673;92923.89883840927;-7.076101161590734
674;110126.48948460462;10.126489484604623
675;116740.90316422192;16.74090316422192
676;128652.88744912083;28.65288744912083
677;146901.8629104019;46.901862910401896
678;120735.47556806277;20.73547556806277
